logFC logCPM PValue FDR
CCDC86 -1.38462186410134 6.30679603182387 0.00474353010552093 0.274617490010664
DDX1 -1.38266050415308 4.5778435040684 0.00476119573392265 0.274699629967696
DIRAS1 -1.40300279442673 1.57190153649313 0.00477237637805193 0.274699629967696
SPATA31A6 -1.39747296027111 0.855169441746928 0.00484876187587476 0.278296702394405
NAP1L3 -1.37338308329491 2.96854759594329 0.00487563962705307 0.279039821055715
VPS13B -1.37117836761986 7.18500975124223 0.00492691692489546 0.280767978223008
RPS10 -1.34299321706854 6.46204633916401 0.00494485290772083 0.280767978223008
KMT2D -1.35967712015739 7.23809317512749 0.00494788559296698 0.280767978223008
LAMTOR3 -1.38976266422473 2.71061193270855 0.0049857040707518 0.282114797291608
ZFAND2A -1.41282166451429 1.56627400466441 0.00506222287407126 0.284702974974096
TUBA8 1.37947443467298 2.0870154559931 0.0050721728571129 0.284702974974096
NFIX -1.33474627122933 5.21827158599624 0.00508229460311096 0.284702974974096
AP5B1 -1.34905869600372 2.70046247078754 0.00508829639262774 0.284702974974096
CLDN10 -1.35217353044277 2.68296724822428 0.0051602105201951 0.28554619218511
TMPRSS11D -1.35042984157808 5.46224780496097 0.00517575706629356 0.28554619218511
AXIN1 -1.35085346009807 5.59969545989577 0.00517865541364333 0.28554619218511
STX3 -1.32461898986601 5.51859703012305 0.00520830160254536 0.28554619218511
LY75 -1.38112086394358 5.84141118178706 0.00522080277471722 0.28554619218511
KIAA1257 -1.35205265400605 5.06590476557259 0.00522924376772291 0.28554619218511
ANGPT2 -1.34276990872356 5.79128382882236 0.00524439081141894 0.28554619218511
AVEN -1.40063363233404 6.16320974130356 0.0052509083953722 0.28554619218511
CARD6 -1.37219581075039 3.67554156942034 0.00525228322928499 0.28554619218511
DUSP6 -1.35975708750142 6.68880215904524 0.00526231525077036 0.28554619218511
STBD1 -1.45441667453314 -0.446586936068406 0.0052865553753895 0.28554619218511
ARFGEF1 -1.40198852062391 2.86094218566663 0.00531051724354084 0.28554619218511
PRDM10 -1.37245589518427 6.27433926988542 0.00531501226654601 0.28554619218511
APBA3 -1.3420762493742 4.89451331176654 0.00534002395918663 0.28554619218511
OGFOD2 -1.36709166586612 6.33797881625184 0.00534571016597917 0.28554619218511
CLN8 -1.33501208950269 4.97050444640808 0.00536014155740457 0.28554619218511
FLCN -1.37094726427506 1.953053805335 0.0053665271243301 0.28554619218511
MRPL9 -1.31764677089731 5.36587108958357 0.00537591749120621 0.28554619218511
NOX4 -1.33839721963458 7.28838438408357 0.00539003793581655 0.28554619218511
SULT1C4 -1.36535539064622 2.73831390248046 0.00540369675263951 0.28554619218511
SEC63 -1.40698040877417 0.843196214860926 0.00543055687911576 0.28554619218511
GANAB -1.33979223138064 5.59105325423745 0.00543654648248964 0.28554619218511
XKR4 -1.37413175727262 4.27466795293137 0.0054498426614778 0.28554619218511
ADAMTSL4 -1.33022403566078 4.88829886318386 0.0054718210980672 0.28554619218511
PTP4A1 -1.37320540713161 3.24399807705647 0.00547338230039314 0.28554619218511
ADRA1D -1.34398741481193 4.77992026943782 0.00547400218656493 0.28554619218511
HAS1 -1.36004991533236 3.39880430549843 0.00551870769309118 0.286562819763452
SFT2D3 -1.32908786978398 4.92609634764046 0.00552210316153425 0.286562819763452
CTC-326K19.6 -1.34735604018028 4.45391747886647 0.00553665152597031 0.286575366193052
GPATCH3 -1.32779106362016 5.79198412021398 0.00555746219718223 0.286911147607622
SPP2 1.31361828052456 6.49141446266789 0.00561380881024005 0.288329812026885
SIM2 -1.37666454834714 1.42512871191664 0.0056166523874206 0.288329812026885
TMEM45B -1.32673840732661 7.03945291171258 0.00566561981938455 0.288329812026885
PEG3 -1.37198067157904 3.32893379406275 0.00567484145897383 0.288329812026885
KIAA1549 -1.33485088131487 4.46962738082413 0.00567642060170268 0.288329812026885
SCD5 -1.36208811522635 2.2676503672211 0.00567942907629438 0.288329812026885
PDE5A -1.40638505153697 5.88272579981933 0.0056865577719703 0.288329812026885
ARHGDIG -1.3229630174372 6.10387958235854 0.00570912744330648 0.288329812026885
MYC -1.30746327378451 5.18774905228387 0.00574161230132604 0.288329812026885
ZNF729 -1.34125451081207 6.52679132726528 0.00574326026051943 0.288329812026885
DDX10 -1.36241463555129 2.19636809639562 0.00574327766954855 0.288329812026885
CSNK2B -1.3352203455053 4.67403652710207 0.00577967839993509 0.28943184507275
WDR90 -1.34053295560123 4.49226518823796 0.00581119155350076 0.290203235579358
OR6C2 -1.31355064762457 7.30929060892309 0.00586143277605183 0.290203235579358
RABIF -1.31689508264699 4.74994381101878 0.00586181067738105 0.290203235579358
OR11H12 -1.34287360127613 6.45814763693226 0.0058842014544517 0.290203235579358
DAB2IP -1.3605626006257 3.94623492938095 0.00588505463589378 0.290203235579358
CDH15 -1.33723286053753 6.69827341984379 0.00588562902770871 0.290203235579358
NFKBIA -1.39303574102094 6.09669862736815 0.00591248606129885 0.290203235579358
CD52 -1.32408490561901 4.49521370987796 0.00591840990077472 0.290203235579358
SAAL1 -1.3937982529259 0.967162880513653 0.00592547168648382 0.290203235579358
CAD -1.34037555613502 4.06981983789064 0.00597937827358846 0.292129088288415
TMEM100 1.31409068924008 4.44509674352957 0.00601414291427255 0.293112644077356
UPK3BL -1.32748908153545 5.89376697246361 0.00605396788756572 0.293239729140291
FAM96A -1.36657366856606 4.16628825560095 0.00606538889433738 0.293239729140291
RGS22 -1.36788891128599 2.47031686074233 0.00606683517570125 0.293239729140291
SYNE3 -1.37684607723013 3.77845302057805 0.00607530765279921 0.293239729140291
TARDBP -1.30514817171021 6.54885649782456 0.00610374373772771 0.293832741372874
TTC13 -1.37229602565207 0.56902247651253 0.00612813386985832 0.293832741372874
RCBTB1 -1.35433692076989 4.85756351643195 0.00613160031420605 0.293832741372874
KDM2B -1.32446153743661 6.50205657614027 0.00617359605631514 0.294131501582634
CACNG3 -1.32035469955687 5.92177142142991 0.00618496148774823 0.294131501582634
NPIPA3 -1.3221523972671 4.19246281030149 0.00618624722416377 0.294131501582634
CMC2 -1.30086298849726 6.51915763588434 0.00620131466515297 0.294131501582634
SYCE2 -1.31916160998159 5.14150168559747 0.00624449884499239 0.294131501582634
MRO -1.32743085812223 6.58080173003735 0.00626580291098075 0.294131501582634
TAAR9 -1.32845828561362 4.69801768615906 0.00627178008908699 0.294131501582634
TP53AIP1 -1.34009230140659 1.02960535085339 0.00628414329663582 0.294131501582634
PNMA6A -1.35060198540105 3.18764046848821 0.00633589577069274 0.294131501582634
OR2J3 -1.30949022274022 5.16113661550467 0.00634000899787287 0.294131501582634
DDI2 -1.30573333250571 4.48386320725337 0.00634041396541374 0.294131501582634
HERC6 -1.30261809516473 6.3955408771492 0.00634578910646824 0.294131501582634
GTPBP3 -1.30255956479741 5.52606481722977 0.00634693754708906 0.294131501582634
KATNAL2 -1.33601502853067 5.92028973086222 0.00635334535070709 0.294131501582634
TFAP2D -1.3531469548064 0.851753559517375 0.00635809196671562 0.294131501582634
PLEKHO2 -1.32632465491294 2.30236089046193 0.00642168666134794 0.295922927835635
PPIL2 -1.28965632700065 5.30501749777229 0.00643550352540925 0.295922927835635
TOE1 -1.31891240064902 4.76757493341679 0.00644113606591467 0.295922927835635
RAB2A 1.30463252747616 4.16147499986971 0.00646123944346115 0.296133767399265
ZNF516 -1.31942496178303 7.30889823371763 0.00649790975615359 0.296133767399265
HES1 -1.29853151432695 5.84446924950011 0.00652963761439369 0.296133767399265
IRX6 -1.35288287228716 4.50587118853507 0.00654366450092128 0.296133767399265
LMTK2 -1.29191301406584 5.08672678333699 0.00657170123676918 0.296133767399265
HOXC8 -1.3205635032264 3.30781098108772 0.00657382880323685 0.296133767399265
FAM227A -1.30152487106114 4.36229693556237 0.00661358158867811 0.296133767399265
CLIC2 -2.32950849420179 -3.23502081312936 0.00662256921534688 0.296133767399265
C1orf43 -1.3137447336842 3.60006275997316 0.00662387552457201 0.296133767399265
MECR 1.31030025621512 7.49764499871799 0.00663817022150967 0.296133767399265
GAL3ST4 -1.33387223470313 6.84554089121331 0.00665685690020745 0.296133767399265
RAB6A -1.31447353487932 3.07078984752526 0.00666368149487998 0.296133767399265
UST -1.33283376071896 5.1185181916794 0.00666883659506711 0.296133767399265
EFHC1 -1.78632583365149 -2.41958437247426 0.00666935438402831 0.296133767399265
PRDM6 -1.2994946948101 6.39414441564501 0.00667041720765198 0.296133767399265
GSDMA -1.31469846791603 4.53583857053003 0.00668226563149457 0.296133767399265
AC018755.18 -1.32238061007466 4.52932908140387 0.00671659795102441 0.296889680659709
SMG6 -1.30419663165677 4.30881530227643 0.00674371801963299 0.296889680659709
OR2J2 -1.3100026682641 7.96431278769694 0.00675442055702019 0.296889680659709
TMPRSS11E -1.30668312300744 4.91389756275677 0.00677103340577817 0.296889680659709
TMEM229A -1.35159807738541 7.0211656274443 0.00677747473550095 0.296889680659709
ZC3H12C -1.30668079272857 5.4121375338621 0.00678829902246388 0.296889680659709
BOLA2B -1.31496341732793 4.66457717672251 0.00680307340735892 0.296889680659709
TOR1A -1.31156213608959 6.18942652487982 0.00682036324827967 0.296997165709326
OR52J3 -1.32160766248852 6.45722185051687 0.00687335822497553 0.29814674217989
SEC23A -1.28579841917948 6.15764552217209 0.0068803973390753 0.29814674217989
PCDHGB7 -1.28800053169267 3.91616456248392 0.00689141538761366 0.29814674217989
HMOX1 -1.33080780820204 2.72049061104717 0.00691130101049828 0.298362652028645
NELFE -1.33657578572308 5.81761702041629 0.00699557623046511 0.301351370908487
TRAIP -1.29374840606857 7.11461995979867 0.00701757566902834 0.301444399351052
PFDN5 -1.33158972410872 2.75519264122287 0.00704213630261715 0.301444399351052
EFCAB2 -1.29886299065829 4.10449664834642 0.00704542151965851 0.301444399351052
ORAOV1 -1.31128145794198 4.3735599529688 0.00705793137115689 0.301444399351052
NT5M -1.30316874039766 7.01841512649447 0.00712923506251708 0.302593688127435
DBF4B -1.32151221709531 3.53474833561462 0.0071339769127615 0.302593688127435
ADGRG3 -1.40038652668556 -0.403447822157688 0.00713661735413287 0.302593688127435
STAC2 -1.27666780660258 5.13496410946094 0.00714526556259181 0.302593688127435
DNTT -1.32928325310707 4.6998349657241 0.00717240639944242 0.30310226284226
SKOR1 -1.31617473442184 2.29103585353525 0.00721004534899434 0.30360676298464
MIA3 -1.28424252946205 5.15079976318646 0.00721465823876434 0.30360676298464
BBS7 -1.29112028675292 5.47593836284958 0.00725227164951078 0.304094923341705
NUTM2G -1.30906193260827 4.88916993626842 0.00725662090546327 0.304094923341705
SRCAP -1.57909737153883 -1.60242697991109 0.00727337036497139 0.304160504761465
ARHGEF1 -1.31618407288053 3.52410922306773 0.00746625995067727 0.310209119680875
ZNF860 1.30631013893741 4.08035221106349 0.00746889624747206 0.310209119680875
STAP2 -1.31956104284201 2.46567327013917 0.00747082577282276 0.310209119680875
MIER1 -1.32447502820826 5.45544949940979 0.0074954557590593 0.310209119680875
SLC22A1 -1.28549315347853 4.92889201759626 0.00750917379897293 0.310209119680875
RRP1B -1.26583427462306 5.65491344124934 0.00752309748630175 0.310209119680875
EMILIN3 -1.28744885247601 4.88868619190697 0.00752641566396612 0.310209119680875
KIAA0586 -1.2679168557521 7.08653565990032 0.00761160843935008 0.31307623952489
ITGA6 -1.30560569328894 8.02908733979306 0.00763902708017316 0.313560146399485
AL358113.1 -1.30572051999626 2.7291300799322 0.00773168768101247 0.314885897993829
RP5-966M1.6 -1.27588425416354 4.03304119214437 0.00777411668794275 0.314885897993829
MYH3 -1.27342150985627 6.24064322889597 0.00780769710219083 0.314885897993829
DPEP3 -1.29477067193085 4.62054491814338 0.00781152043392882 0.314885897993829
CTD-2331H12.8 -1.26028977557301 5.36928945261196 0.00783001084418458 0.314885897993829
RAB33A -1.28303483734423 5.11603771433459 0.00783560560223205 0.314885897993829
CCER2 -1.29383953934717 4.90420580963039 0.00786806948504573 0.314885897993829
OSR2 -1.28526700447679 3.54780545671698 0.0079001897947234 0.314885897993829
SERAC1 -1.28515656026159 2.15602487267063 0.00792748427049467 0.314885897993829
TEX12 -1.3095515644824 1.21584425571811 0.00792786044849558 0.314885897993829
TSEN54 -1.3013806162843 5.26761762046427 0.00792955130057725 0.314885897993829
MAOB -1.29405936836664 4.46901019641568 0.00796002300999917 0.314885897993829
FAM63A -1.36327750180466 0.253342313551327 0.00796817076118903 0.314885897993829
CDK14 -1.29180488451071 5.69289527531683 0.00798605376475203 0.314885897993829
ZMAT3 -1.34563335488931 -0.0348633712515856 0.0079889836548275 0.314885897993829
VMA21 -1.275500851955 4.13976066828348 0.00800295324056787 0.314885897993829
CASP9 -1.2817696105372 5.193548363097 0.00801500901757731 0.314885897993829
CD2BP2 -1.29220193148858 4.25923543074647 0.00801998921077278 0.314885897993829
C1orf111 -1.26380914989768 4.10460939090298 0.00802530644956417 0.314885897993829
TXNL1 -1.30594387158351 6.17741575623704 0.00804313365675754 0.314885897993829
MRPL46 -1.32330003430057 5.81224140216672 0.00806566832296357 0.314885897993829
ZNF559 -1.27502494868384 4.8786195992609 0.00807731635153397 0.314885897993829
APOA5 -1.27275382803468 6.77839544290969 0.00808189030421874 0.314885897993829
IL16 -1.2731670057165 3.40264052436781 0.00810177438776163 0.314885897993829
MPP3 -1.28695063606623 1.84495991228058 0.00810890107537692 0.314885897993829
MAML3 -1.29639387482781 4.46819596477663 0.0081130588286538 0.314885897993829
POTEE -1.36883155735981 0.372604234659313 0.00817097787244552 0.314885897993829
TMIGD2 -1.259924684724 6.67585898987158 0.00820707395284608 0.314885897993829
PDS5B -1.26571374355895 5.65769359400469 0.00823582872096517 0.314885897993829
TTC21B -1.28536945337508 1.70669068195066 0.00825597023865915 0.314885897993829
ANKRD63 -1.25087702381209 6.63428760319971 0.0082577801613972 0.314885897993829
CRIPAK -1.28694856520144 4.9650480330085 0.00827287769201627 0.314885897993829
GIPR -1.27585328589363 5.54982153969587 0.00829705542904288 0.314885897993829
SLC35F5 -1.28425203430968 4.69029947264466 0.00830546349365566 0.314885897993829
KRTAP1-1 -1.29580602598666 1.43964782070981 0.00832131989578495 0.314885897993829
CNTFR -1.28995894248615 1.70963829445142 0.00832394430183215 0.314885897993829
ADGRF5 -1.2692947957829 6.19064245198324 0.00835257788741644 0.314885897993829
PPIAL4A -1.28618391290353 2.33444316334224 0.00835831007344087 0.314885897993829
FECH -1.27573024123641 5.49518991166945 0.0084067518113286 0.314885897993829
MS4A8 -1.26643800827341 5.48661536479529 0.00841779736299099 0.314885897993829
TFF2 -1.2776196603577 6.3042352846724 0.00842603566008344 0.314885897993829
BAG2 -1.26665748953421 6.10681570724154 0.00842859406080575 0.314885897993829
EML1 -1.32475185946069 6.85560613945933 0.00843153837518385 0.314885897993829
KLHDC7B -1.31283568101485 6.3128039322099 0.00844073959498233 0.314885897993829
C17orf47 -1.39271233909977 0.869225794905174 0.00844502056646188 0.314885897993829
ZBTB22 -1.28768174281083 4.56934089349855 0.00845132145145612 0.314885897993829
HRH3 -1.25090282563546 4.98451747632611 0.0084570828382541 0.314885897993829
PRRC2B -1.2982950118791 2.39946115665415 0.00846559951026021 0.314885897993829
RTEL1-TNFRSF6B -1.26739987094347 2.80922675554569 0.0085077543217441 0.314885897993829
RP11-404P21.8 -1.27160404486176 3.91970782008441 0.00851275561272495 0.314885897993829
HR -1.25191443198612 5.51447843885951 0.00852293203403275 0.314885897993829
EDRF1 -1.31058404788103 1.23756240997253 0.00852734412744 0.314885897993829
SAGE1 -1.29500224073887 3.55098020615561 0.00854100779359162 0.314885897993829
RPL14 -1.36134387650995 3.87729398653415 0.00855074573984237 0.314885897993829
ACSM3 -1.27120754879446 5.22500383590187 0.00859566344726899 0.314885897993829
OCSTAMP -1.24080515143899 5.69170261984785 0.00861295819352627 0.314885897993829
ENOX2 -1.30376022154132 0.862159625844155 0.00864855705725875 0.314885897993829
GART 1.31285847739928 2.00941914294048 0.00864965273460103 0.314885897993829
TYRO3 -1.32511567601553 2.82078292991143 0.00865761991990583 0.314885897993829
SLC38A2 -1.23731888817407 5.59811225276768 0.00868319219118053 0.314885897993829
KDELR1 -1.29398871627507 1.42232433800324 0.00869043074734763 0.314885897993829
IL4 -1.28544023376666 5.61258883097214 0.00869103406567635 0.314885897993829
SOX5 -1.24706632405776 6.92801351278982 0.00869533396164435 0.314885897993829
ALG8 -1.29425534400931 4.34489390056441 0.00870583805529771 0.314885897993829
plantain -1.25053323235286 4.99717210691637 0.00873178511090299 0.314885897993829
RNF170 -1.28425791306785 3.41074495813238 0.00873862262802139 0.314885897993829
RBP4 -1.25156067085775 5.60958299571505 0.00877158917441136 0.314885897993829
RYK -1.28578799184023 1.57555530325637 0.00882224787792124 0.314885897993829
ZNF763 -1.25204068957528 3.9026368212825 0.00882389575591769 0.314885897993829
PRG2 -1.27123837042428 4.23710906574254 0.008858312025226 0.314885897993829
KDM5C -1.25861038976737 4.14032901924594 0.00887079728541435 0.314885897993829
RSG1 -1.25416337501678 6.95594570307258 0.00888705401917432 0.314885897993829
GOLM1 -1.25157257689131 4.9806174759135 0.00891505755005436 0.314885897993829
CYB561D1 1.25800214276085 5.91195951429164 0.00894527614361355 0.314885897993829
AC008686.1 -1.28403573955265 1.49747141006962 0.00895064991348986 0.314885897993829
