logFC logCPM PValue FDR
MBD3 -1.15283965521075 4.84283045117273 0.0166482244021064 0.950087131050123
HEPHL1 -1.18413271973566 4.73433115024465 0.016705055703945 0.950622076152619
CXCL10 -1.15895993682492 8.2298084778734 0.0168373488019394 0.953814728157766
ZC3H12B -1.13319170609214 6.52813718907586 0.0169426803237211 0.953814728157766
RHBDF1 -1.13122041396095 5.62703456303047 0.0169456830920463 0.953814728157766
C11orf42 -1.14141133221198 4.04580435547603 0.0170068190091251 0.953814728157766
PDE4B 1.12606193972971 6.45919544783795 0.0170408048534521 0.953814728157766
DRAXIN -1.18347841802132 1.30014271697934 0.0171295597366473 0.953814728157766
WRB 1.16571823574454 0.764837150173619 0.01715960764608 0.953814728157766
CHPT1 1.13355227980115 5.41362667578278 0.0171635866158921 0.953814728157766
TUBA4B 1.13147914608 6.29945229068231 0.01729126293182 0.953814728157766
STX16-NPEPL1 -1.15894524634447 4.90813705309738 0.0174480179666205 0.953814728157766
ACOT7 -1.12803952349157 5.93642991389419 0.017489535868647 0.953814728157766
LY6L 1.12841225501584 4.96370821347221 0.0175065290038868 0.953814728157766
CALML6 1.13263230451545 5.82281464772592 0.0175137279807177 0.953814728157766
AP000769.1 -1.13961937006653 4.88848723579494 0.0175466919650899 0.953814728157766
IGF1R -1.12931321945753 6.19186125777721 0.0175815575155396 0.953814728157766
RAVER2 1.15284954834168 2.11887577470946 0.0176091843367448 0.953814728157766
SLC41A3 -1.13456299185589 4.26227983405865 0.0176113766670931 0.953814728157766
PHF23 1.14453766220141 4.1000914915382 0.0176406677324978 0.953814728157766
IDI2 1.12595283671474 6.9215071292183 0.0176658810916345 0.953814728157766
KRTCAP2 -1.13757456773688 5.10112543439563 0.0178217447533448 0.955129435473589
lime 1.18571040330438 7.80251149050635 0.0178827846158204 0.955129435473589
TMEM14A 1.16506985354814 5.25531564597419 0.0179508826623436 0.955129435473589
RP11-382A20.3 -1.13882102819427 4.97727012775417 0.017967492514358 0.955129435473589
EIF1AX 1.1744081096907 4.71289585503544 0.0180293854600691 0.955129435473589
TMEM86B 1.23935200406614 -0.631011192411018 0.0180629203310236 0.955129435473589
CCDC83 1.12447509065651 5.33472981313127 0.0181104144292392 0.955129435473589
TBX4 -1.30734211224875 -1.12929861094193 0.0181242155642583 0.955129435473589
SLC16A11 -1.14763137530503 3.5672724610924 0.0181838506870484 0.955129435473589
MED23 -1.12726212951812 5.10348257784516 0.0181923688811446 0.955129435473589
OR5T3 -1.12721252922585 4.81426433450084 0.0182287739631765 0.955129435473589
CHRDL1 1.16330332268047 4.26474783376695 0.018333225758656 0.955129435473589
GGT1 -1.11047339267543 5.43123353834469 0.0184026197416554 0.955129435473589
GSX1 1.20821978207833 2.441742533999 0.0184558917454535 0.955129435473589
PLAC8L1 -1.17155626008334 2.07702258480679 0.0184721050806988 0.955129435473589
CCND1 1.12411836165291 4.8882148544094 0.0186057657307871 0.955129435473589
MAP2K1 -1.12113172142081 4.66881848356 0.0186831595069948 0.955129435473589
PROS1 -1.16210111087245 4.33828771767578 0.0187005664222557 0.955129435473589
EDDM3B -1.14602222377833 6.37458771153033 0.0187586261506114 0.955129435473589
PHLDB3 1.15783693837627 1.89742344872531 0.0188047643393444 0.955129435473589
OXLD1 -1.21787372986003 1.53684311569195 0.0188165079303878 0.955129435473589
ZNF140 -1.14001953150289 5.55807401278393 0.018823092494693 0.955129435473589
TMEM262 -1.11607356656257 5.07343721183611 0.0188810201455277 0.955129435473589
BRWD1 1.12040933607785 5.18291607832378 0.0189182689063349 0.955129435473589
KIF25 -1.1334211572424 4.51735239034552 0.0189466086102654 0.955129435473589
CTD-2349B8.1 1.12151496515978 5.68193042917392 0.0189497694670058 0.955129435473589
LEPROT 1.10711373983721 6.3893031950792 0.019000876482051 0.955129435473589
CSRP3 1.16888100674033 1.03964128685787 0.0190315177434451 0.955129435473589
GCNT7 -1.11016789650472 5.27509607906289 0.0192546735979003 0.955129435473589
CHMP4B 1.12670395203658 6.66205925164149 0.0193481225107956 0.955129435473589
IRF3 1.12111557780793 6.45355948403621 0.0193826452153103 0.955129435473589
HSD3B2 -1.1589607505406 2.13207756920229 0.0194264512732105 0.955129435473589
IFNLR1 -1.13800786060286 3.73892295184648 0.0194292183525825 0.955129435473589
LRRIQ4 -1.13036825337989 4.72094500355301 0.0194786902509748 0.955129435473589
POMP -1.14283113278275 7.21751412924133 0.019519312045852 0.955129435473589
HEPN1 1.1241887281495 4.63672378599487 0.0195464273319713 0.955129435473589
SCPEP1 1.10046890261573 5.46251646942222 0.0195935603638344 0.955129435473589
C2CD2L -1.11795869209466 6.09157253973571 0.0196015279350331 0.955129435473589
LETMD1 -1.14058104716288 2.76538741023053 0.0196341701241218 0.955129435473589
OR5B21 1.12712696775922 6.69385549720795 0.0196920258118828 0.955129435473589
ABAT -1.11922106194256 6.2002355021295 0.0196976039776386 0.955129435473589
AC007906.1 -1.11397829942034 4.37077377671901 0.0197153038652406 0.955129435473589
RP11-302M6.4 1.1227452326528 4.73893332175601 0.019740581413113 0.955129435473589
PLAC9 -1.12336119572766 6.87658918807204 0.0197892236733257 0.955175757591296
SREK1 -1.12002834585538 6.82349411488086 0.0198948431510538 0.95606078793476
FAM221B -1.12647898126443 6.30470184484611 0.0199511613074515 0.95606078793476
CA9 -1.11511999237285 6.95491014711936 0.0199729646923059 0.95606078793476
ZNF85 -1.12472786659205 5.23616472511294 0.0199984758696353 0.95606078793476
CYP7B1 1.11543022428107 3.81722719256727 0.0200618107478453 0.956805074024021
SRM -1.1171739875969 4.54482767832422 0.020153709630411 0.958904887426992
SLAMF1 -1.12205482693629 4.47636909296447 0.0203014049045482 0.961006904078145
PRR18 -1.12186477212345 4.23991394387143 0.0203569731400205 0.961006904078145
DAP3 1.11520366404339 5.35276939949351 0.0203669562600553 0.961006904078145
USP29 1.12780960144067 5.90354010000322 0.0203918253010723 0.961006904078145
SMAD7 -1.10832447020617 5.50432357117474 0.0204377685156652 0.961006904078145
SLC14A2 1.12003136949946 3.35419589265921 0.0207096649970289 0.964401989268122
HECTD3 1.11410120698572 6.38923066747793 0.0207930759399741 0.964401989268122
CASC10 -1.09940180577873 5.20752281350478 0.0208527184982095 0.964401989268122
WEE2 -1.11046902003024 5.11636252593718 0.0209304791383279 0.964401989268122
CARS2 1.10209144482887 7.75093790567283 0.0209525156439216 0.964401989268122
TTC19 1.24837815794626 -1.29773712587683 0.0209527952013587 0.964401989268122
NIT2 -1.09771365451124 4.97280491146472 0.0209642005913412 0.964401989268122
IL22RA1 1.10454205263285 6.27196115250591 0.0210698801679143 0.964401989268122
NRG4 -1.12336854873731 4.86147630735924 0.0210817211609091 0.964401989268122
MS4A1 -1.09913581431611 6.96355683057354 0.0211495681007867 0.964401989268122
MIB1 1.10981697906688 5.9731143205266 0.0211832221104065 0.964401989268122
METTL15 1.10857109092827 4.77092375109157 0.0212428117175089 0.964401989268122
RP3-461F17.3 -1.16378734026694 2.43488795483257 0.0213194772200365 0.964401989268122
NUP62 1.13022766598348 5.14213382806835 0.0213595846313304 0.964401989268122
CACNG2 1.09229838985213 5.90024720439077 0.0213771504336743 0.964401989268122
GTSF1 1.10674892934764 6.01478817361055 0.021392426993479 0.964401989268122
BHLHB9 1.111771484889 5.86577353833251 0.0214242264608504 0.964401989268122
NPPB 1.09554314336894 5.67907245015328 0.021457305688854 0.964401989268122
NDUFA4 1.131656861881 2.09599901249051 0.0215472575304435 0.964401989268122
RNF115 -1.1278880982793 5.13576552110437 0.0216445187459111 0.964401989268122
SCGB1C1 1.14372843967382 2.7412767552174 0.0216768373751952 0.964401989268122
EEF1B2 1.11509868455875 1.89236420931391 0.0217304503407378 0.964401989268122
BPY2B 1.14145886130396 5.25946489158648 0.0217379862998167 0.964401989268122
ZNF404 1.13197880276431 1.49917663907359 0.0217547290979401 0.964401989268122
UBE2M -1.11737889341603 5.807028186139 0.0217656550959884 0.964401989268122
PAFAH1B2 1.11243111598227 3.69385267815918 0.021783898094265 0.964401989268122
FHIT -1.09039763731966 4.96948575793034 0.0218536975824912 0.964401989268122
RARB -2.3709339795018 -3.66332173137428 0.0219414502731042 0.964401989268122
DENND1C -1.1417452303873 4.54681556546603 0.0219477116735706 0.964401989268122
SSFA2 -1.09775179405131 6.18262674491532 0.021954336134305 0.964401989268122
TCTE1 1.09508028986194 3.54831240795581 0.0221478402699957 0.969480558610849
ZFAT -1.11377660675066 2.09034888583889 0.0223652576308065 0.969480558610849
SMOC2 -1.11021543213671 3.45673336959307 0.0223964167326994 0.969480558610849
SIRPA 1.0887650063235 7.31060765592264 0.0224010845029868 0.969480558610849
KHDRBS3 -1.0937063511725 6.08391739605697 0.0225420504265113 0.969480558610849
C19orf38 1.08827672549105 5.05220876113939 0.0226063210584171 0.969480558610849
MAEL -1.11639833783257 4.43575207295235 0.0227245691123729 0.969480558610849
ELF2 -1.09874547689772 2.41161655747984 0.0227752489359763 0.969480558610849
PARP4 1.09887939549495 4.06663014589279 0.0228831895995646 0.969480558610849
CDKL1 -1.0722239352642 5.55997953211121 0.0229238038135072 0.969480558610849
CBWD5 1.07420809802759 5.06076364353458 0.023024796977246 0.969480558610849
LRRC69 1.07496688007922 6.58741992963477 0.0230316314076388 0.969480558610849
EPPIN 1.27075576355193 -1.47243752978292 0.0230514143232982 0.969480558610849
LRGUK 1.12054122124922 6.83294052850005 0.0230608985428407 0.969480558610849
GMPS -1.0845361478005 5.58276582608721 0.0232072567528614 0.969480558610849
TMEM102 -1.09990692245439 2.70768160897141 0.0232253891175227 0.969480558610849
AC004076.7 1.09393748392247 2.3241890158612 0.0232310432405285 0.969480558610849
SH2B1 -1.0822677020567 4.95974369946734 0.0232956910486779 0.969480558610849
BCL2L14 -1.1275173279564 4.55625551241912 0.0233219614051756 0.969480558610849
GIT1 -1.19097639032592 -0.616653675487001 0.0233288574863839 0.969480558610849
SLC6A7 -1.15368419265419 0.678915009385054 0.0233605856206054 0.969480558610849
LRIF1 1.0997231878297 5.05984386060771 0.0233906228931443 0.969480558610849
SCGB2A1 1.0871387485919 5.03090123036468 0.0234162407905552 0.969480558610849
DMAP1 -1.12545705282463 5.50167483325823 0.0234396227162819 0.969480558610849
SEC31A -1.09448527062718 2.22811591786168 0.0234786138203022 0.969480558610849
PRPF6 -1.07291830605485 5.28209109438107 0.0234804661257971 0.969480558610849
NPFF -1.10793156681982 4.15269175812623 0.0235034298442906 0.969480558610849
CCDC160 1.07550845707154 5.71596469501276 0.0235457583435817 0.969480558610849
ACOT11 1.09132165887285 6.6283924905341 0.0235923789395427 0.969480558610849
SESN1 -1.07458438874674 5.132948959285 0.023718021721467 0.969480558610849
ZNF547 1.11427298740202 4.15237702811412 0.0237414108578286 0.969480558610849
NXNL1 1.07337499678815 6.13470230081059 0.0237867540312601 0.969480558610849
HMGB1 1.07901015095708 5.48240090616423 0.0238528888527321 0.969480558610849
POP1 -1.06693240600238 5.60348189377997 0.0239363514359631 0.969480558610849
GOPC -1.1274249121554 1.02491980151393 0.0239632857034904 0.969480558610849
GPR62 1.06949360805828 5.84544715496935 0.0240985221037191 0.969480558610849
NASP 1.08169595786352 7.62083733452501 0.0241048522882916 0.969480558610849
ADAMTSL5 -1.06737478729712 5.42240397269716 0.0241158234616396 0.969480558610849
MSLNL -1.08322567567594 5.76108051962882 0.0241207786143608 0.969480558610849
POLR3E 1.09032395075663 6.05622729415982 0.0241248623206104 0.969480558610849
OR9A2 1.09412421622177 2.78185671113886 0.0241299791965875 0.969480558610849
USP17L5 -1.11081603119968 6.63843739490563 0.024211976606961 0.969480558610849
SETD7 -1.0756384856516 5.83696279836691 0.0242245150975076 0.969480558610849
CLIC2 -2.01767875622711 -3.27862827159246 0.0242318220516244 0.969480558610849
TFEC -1.0823630976707 4.07862086425931 0.0242479037424011 0.969480558610849
IWS1 1.09741667747733 6.02795309850182 0.0243788409584848 0.971055274137726
DCAF10 1.07788501653692 5.73637144450842 0.0243842445654873 0.971055274137726
PFKFB1 -1.09553816339081 1.75575543520665 0.0245713526737591 0.973368041266849
NUBP2 -1.10929312808836 2.89843229782884 0.0246000311272373 0.973368041266849
CCDC129 -1.07099849239913 5.59775396854882 0.024621500352508 0.973368041266849
ASB13 -1.06850347508913 4.3561364489721 0.0247094107065695 0.973368041266849
FNDC5 1.1127520354688 2.66646821718705 0.0247284554314158 0.973368041266849
TMEM42 -1.1078514397615 2.4698328411772 0.0247338791375781 0.973368041266849
ZNF843 1.08255220660733 6.83634449490658 0.0248024877514917 0.973456481649928
RAB5B 1.09242714248231 4.62182500673651 0.0248333214578959 0.973456481649928
DDX60L 1.07844686390055 6.01986863321813 0.025026228020527 0.973997770009068
ARHGEF5 -1.08822137032851 6.04698658859704 0.0250545845421361 0.973997770009068
KIZ 1.11911746287943 5.55855710795878 0.0250871146206917 0.973997770009068
FAM122A -1.06136402746041 6.14069175851244 0.0251168465493146 0.973997770009068
BTN3A2 1.06972588870657 5.140617196843 0.0251425260277967 0.973997770009068
CLEC12A 1.07863004472258 7.06266426544146 0.0251453822981405 0.973997770009068
ANLN -1.05424778149329 5.45557903245221 0.0251875016157305 0.973997770009068
DCLRE1B 1.06253222252073 5.39202888752836 0.0253903702498404 0.979489385212028
PPIP5K1 1.07989775307329 7.27308594187485 0.0254501740475946 0.979489385212028
TGFB1 1.05924756072977 5.23238994424517 0.0256438778906562 0.979489385212028
CRACR2A -1.06403322355866 5.48865616704231 0.0256461728825354 0.979489385212028
AP3D1 1.06367566978989 7.26802797084332 0.0257143803636351 0.979489385212028
OTOGL 1.09166774284217 2.14432579128349 0.0257353331141033 0.979489385212028
SLC2A4 -1.06107674214494 5.8997556969742 0.0257861963370033 0.979489385212028
GRIP1 -1.08376301463718 4.36848166501979 0.0258415023889817 0.979489385212028
LINGO4 -1.06317746078549 3.6475320083339 0.0258738029783133 0.979489385212028
XAGE1A 1.08290177137192 4.03768543213006 0.0258776904150252 0.979489385212028
C10orf105 -1.06511938552457 6.74941130285109 0.0258862152639301 0.979489385212028
GFM1 1.07344087011435 2.82988615995703 0.0259447521446475 0.979489385212028
PRPS2 -1.07050991871595 6.72667957080267 0.0259706289086947 0.979489385212028
C2orf70 -1.06994490267827 6.79961137275304 0.026051193615463 0.979489385212028
SMO -1.09236001862 3.17856772808377 0.0261195727888506 0.979489385212028
ARID4B -1.06598000244656 6.59973384442761 0.0262131595473511 0.979489385212028
SAPCD2 1.08944918755374 3.49263312981595 0.0262152112679638 0.979489385212028
FAM109B -1.07924813818579 2.46696135407119 0.0262229725005496 0.979489385212028
GPR82 -1.10606534185824 5.55345866475295 0.0262855037054822 0.979489385212028
BTNL9 1.05744083880242 5.7245804818899 0.0264425026060883 0.979489385212028
GINS4 1.08283370414792 1.64986583269068 0.0265975939074924 0.979489385212028
SP6 1.0553611839886 5.25392874984866 0.0266103559765097 0.979489385212028
ZBTB45 -1.09499223525221 0.754087538906402 0.0266153745300502 0.979489385212028
UGT1A7 -1.06156294717115 4.58767158374155 0.0266706267895779 0.979489385212028
IGLL1 -1.09192760121785 4.73261143666472 0.0267214237222449 0.979489385212028
NR3C2 1.0612276863761 5.029628908955 0.0267831871015404 0.979489385212028
KCNT2 1.05888535074805 7.49037141599355 0.0268305546366638 0.979489385212028
ZNF787 -1.06676535562074 6.73983033476516 0.0268330389258884 0.979489385212028
TEC -1.07471213248636 4.26879419895308 0.0268690232246843 0.979489385212028
POTEJ 1.15924008483253 -0.508642595194333 0.0269532455768621 0.979489385212028
CCDC61 -1.05316020973678 3.62975136775887 0.0270390674812862 0.979489385212028
TMEM64 -1.06360222032056 6.31199084012147 0.027075456520521 0.979489385212028
CCDC28B 1.07960730467296 2.26404714429821 0.027100668074785 0.979489385212028
GPHN 1.08243451466235 5.21419548132527 0.0271069704505073 0.979489385212028
LEPR -1.04136736229379 5.43450581603389 0.0271280821357115 0.979489385212028
CD72 1.06555956104096 1.56650496035702 0.0271971442917643 0.979489385212028
DHX40 -1.0452043071919 5.955792357782 0.0272097947721049 0.979489385212028
UBE3A 1.10324488683658 4.70657663707797 0.0272920070157682 0.979489385212028
PRCD 1.05583987220897 4.13924420748694 0.0273148524977513 0.979489385212028
ZNF594 -1.064043890482 2.69340707969246 0.027330938898219 0.979489385212028
EXOC3 -1.04166388041422 5.27393608740572 0.0273343600585854 0.979489385212028
CEP250 1.07080189648966 4.46561739662147 0.0274014310999371 0.980139404219357
PIGL -1.07459666059295 7.35577115732507 0.0274919191235235 0.980748262696301
AMH 1.05472256314188 6.75516132879053 0.0275562268147431 0.980748262696301
KIR3DL1 1.06077785260259 4.86975925687228 0.0275653373220517 0.980748262696301
ARL5A 1.06964175799746 3.85083919710065 0.027694742037362 0.98179307508104
HIGD1C 1.04747132614919 5.99625426556926 0.0277149129263123 0.98179307508104
GPR52 -1.08904372279438 6.1764069561331 0.0277911171635382 0.98179307508104
CORO7 -1.05937795296953 3.06948061051569 0.0279254319408082 0.98179307508104
ZBED6CL -1.04954134562751 4.86884143005244 0.0280308919907631 0.98179307508104
POU3F4 -1.06884611464039 4.68429430549402 0.0280887757050379 0.98179307508104
EYS -1.09157945678615 3.94480961456022 0.0282398204103253 0.98179307508104
NKAIN1 1.05787797501061 7.70830820719141 0.0284214528356136 0.98179307508104
